3,6,9,11,25,31,13,11,25,3,6,31,9
2,4,7,10,18,27,10,7,10,27,2,18,4
3,7,13,17,32,33,2,13,33,3,7,17,32
8,9,17,25,27,32,6,27,25,9,17,32,8
3,16,18,22,23,26,3,18,26,3,22,16,23
1,4,14,16,26,29,10,16,4,29,14,26,1
2,3,9,22,24,27,11,24,22,3,9,27,2
3,8,13,20,29,30,11,3,20,13,30,8,29
6,8,9,11,19,21,10,19,6,8,21,11,9
3,16,21,22,27,30,4,30,16,27,22,3,21
4,6,10,12,19,31,1,4,19,12,6,31,10
4,8,16,24,30,32,16,8,16,32,24,4,30
3,4,11,17,18,28,9,18,4,3,17,11,28
2,9,12,14,23,25,16,14,2,9,12,25,23
1,4,8,12,29,31,6,31,1,29,12,8,4
3,14,21,23,30,31,10,3,21,23,14,30,31
10,11,16,23,31,33,16,23,10,11,31,16,33
3,11,14,19,21,30,5,11,30,21,3,14,19
6,7,19,24,27,29,1,27,24,7,6,29,19
13,14,15,19,24,30,10,19,30,14,13,24,15
1,3,9,11,26,31,12,3,9,31,26,1,11
3,13,16,19,32,33,8,19,3,32,16,13,33
3,8,10,11,14,30,5,3,30,10,14,11,8
9,13,20,21,24,32,8,9,24,21,20,13,32
1,12,18,21,28,30,10,28,12,30,21,18,1
2,6,7,9,19,26,14,6,19,26,9,7,2
2,4,16,18,23,30,6,4,23,16,2,18,30
2,11,12,15,17,28,12,2,12,11,17,28,15
4,14,18,19,31,33,2,4,33,19,31,14,18
1,5,8,13,18,25,2,25,13,18,5,1,8
3,14,16,26,27,33,13,14,33,3,27,26,16
2,3,7,8,26,29,7,3,2,8,7,26,29
10,13,16,17,18,27,11,13,17,18,16,27,10
1,3,16,18,23,28,5,28,16,18,23,3,1
2,6,11,22,28,29,2,28,29,22,2,6,11
14,17,21,29,31,32,12,32,21,31,14,17,29
5,11,18,19,20,21,9,19,11,18,20,21,5
7,8,10,13,25,27,7,25,8,10,7,13,27
1,3,4,6,7,29,14,4,1,3,6,29,7
1,2,8,16,19,29,5,29,8,19,1,2,16
1,6,7,11,20,23,5,7,11,20,6,23,1
8,17,20,29,30,33,9,30,8,17,20,33,29
10,15,17,24,26,28,12,15,28,24,17,10,26
2,6,9,16,21,23,16,21,9,2,23,6,16
4,7,19,21,25,31,7,21,19,31,25,7,4
5,11,16,24,32,33,8,32,33,11,24,16,5
6,11,13,17,21,23,11,11,13,23,6,21,17
11,18,19,22,23,28,1,23,18,19,11,28,22
3,4,11,12,14,32,12,32,12,4,3,14,11
6,8,15,17,18,30,12,18,30,15,6,17,8
1,6,14,21,30,31,9,1,14,21,31,6,30
2,4,8,13,14,33,16,4,13,14,33,2,8
5,9,11,19,28,31,2,11,28,5,31,9,19
8,13,15,25,27,28,3,28,13,27,25,15,8
13,16,17,22,30,32,3,17,22,32,13,16,30
6,12,15,16,20,31,2,6,16,15,12,20,31
6,8,14,21,28,29,2,14,28,6,8,21,29
4,6,7,23,25,32,1,7,23,4,6,25,32
3,4,14,20,21,25,14,20,25,3,14,21,4
1,8,16,18,19,29,4,18,8,29,16,1,19
9,14,15,19,24,33,13,24,33,19,15,9,14
5,15,17,18,25,32,15,32,17,5,15,25,18
11,14,18,20,21,26,5,14,21,11,18,26,20
6,10,12,14,20,27,10,14,20,12,6,27,10
2,12,17,19,29,30,12,30,2,29,19,17,12
5,8,14,22,27,29,16,8,5,29,27,22,14
1,3,4,5,8,21,9,21,3,5,4,8,1
2,4,10,28,29,33,6,28,2,33,4,10,29
3,7,8,15,19,28,3,19,28,8,7,3,15
5,11,13,27,30,31,2,30,31,27,5,13,11
2,11,17,30,31,32,7,30,11,32,17,31,2
14,18,22,23,24,33,9,24,14,23,18,22,33
5,10,13,15,19,29,2,13,5,10,19,29,15
3,5,18,19,24,32,2,19,3,24,18,5,32
1,6,8,18,29,32,7,8,6,32,18,1,29
9,10,20,22,30,32,8,32,22,10,9,20,30
4,8,13,18,26,30,11,4,13,26,18,30,8
2,3,5,11,19,20,12,3,2,19,11,5,20
3,4,14,27,31,33,5,31,3,33,4,27,14
8,18,27,29,30,32,6,18,27,29,30,32,8
15,16,18,21,22,30,14,18,16,15,22,30,21
4,6,8,18,20,33,11,18,8,33,6,4,20
7,9,25,27,30,32,1,25,7,27,32,30,9
2,8,12,14,20,32,4,20,8,12,14,32,2
2,7,10,17,23,29,14,17,7,10,29,23,2
12,18,21,24,25,29,8,12,18,21,24,25,29
2,8,9,18,24,28,10,28,9,8,2,24,18
3,7,12,13,20,33,2,33,12,7,20,13,3
1,4,7,8,13,14,4,1,7,14,13,4,8
2,4,7,15,24,28,3,7,4,15,28,2,24
2,9,10,12,13,17,11,17,9,12,13,2,10
7,11,14,16,25,32,11,16,7,32,14,25,11
4,18,23,25,26,31,10,18,23,31,25,26,4
5,12,15,24,27,33,5,27,12,15,5,33,24
1,5,10,16,20,26,2,16,20,1,26,10,5
3,5,7,11,17,27,13,11,5,7,27,17,3
3,7,9,10,26,32,1,32,7,26,10,9,3
4,10,16,18,25,32,15,32,18,4,25,16,10
3,8,11,13,25,31,12,31,8,25,3,11,13
6,7,11,12,18,25,1,12,7,18,11,6,25
3,10,21,22,27,28,6,21,3,28,22,10,27
4,7,19,24,26,32,9,7,4,32,24,26,19
1,13,15,23,28,32,2,28,1,23,13,15,32
3,7,13,16,19,32,16,19,3,32,7,13,16
3,5,18,20,27,33,1,5,33,3,27,18,20
9,10,19,23,26,31,9,31,26,10,19,9,23
6,9,13,16,24,28,11,28,13,9,24,16,6
9,10,19,21,27,31,5,27,21,31,19,10,9
5,7,20,21,22,30,8,7,20,22,21,5,30
3,5,9,11,27,31,4,5,9,31,27,3,11
3,5,7,16,22,27,5,5,22,7,3,27,16
1,9,16,21,22,23,5,22,23,1,21,9,16
3,6,7,11,13,33,10,6,33,13,11,7,3
1,4,10,13,18,25,15,1,10,4,18,13,25
1,11,16,26,31,33,16,11,16,1,31,33,26
1,2,18,21,25,29,14,25,1,18,2,21,29
3,7,8,18,20,22,3,20,8,22,7,18,3
2,3,15,17,19,25,16,25,17,19,3,2,15
6,10,12,14,16,22,6,6,16,14,10,22,12
1,5,16,21,22,26,11,1,5,22,26,16,21
2,3,4,6,17,31,8,3,31,6,2,17,4
11,20,25,26,27,30,8,30,25,20,26,11,27
1,6,22,23,24,26,4,24,26,22,1,23,6
8,14,23,25,28,32,16,8,28,14,32,25,23
8,9,11,12,25,31,11,31,11,25,9,8,12
4,18,22,24,26,30,9,18,4,30,24,22,26
3,7,18,24,26,27,4,24,26,18,7,3,27
3,9,16,17,23,28,7,28,3,17,16,23,9
1,17,19,22,28,30,3,1,19,30,28,17,22
3,5,11,13,19,24,5,13,11,3,5,24,19
1,6,10,11,23,25,2,11,23,6,25,10,1
11,17,21,29,30,33,8,30,17,21,29,11,33
1,4,19,20,25,31,15,4,1,31,20,19,25
2,4,7,9,14,29,3,14,29,4,9,7,2
3,4,18,22,25,29,9,4,18,22,25,3,29
6,8,11,13,17,19,12,17,8,6,13,11,19
4,8,22,23,27,29,8,29,27,8,4,23,22
3,5,15,22,24,25,15,3,24,25,22,15,5
1,14,16,18,22,27,14,18,27,14,22,16,1
1,13,17,22,23,30,11,30,22,13,17,23,1
2,15,16,23,26,27,7,2,16,27,15,23,26
9,21,29,30,31,32,16,21,31,32,9,30,29
3,8,11,17,21,27,9,3,8,27,17,21,11
2,14,17,21,30,32,3,17,14,30,21,32,2
3,4,5,16,20,30,13,20,5,3,16,4,30
2,8,15,16,22,28,10,28,8,2,15,16,22
3,9,11,17,21,31,14,11,31,3,21,17,9
6,8,11,16,29,33,3,33,8,6,29,11,16
3,12,14,21,29,33,13,14,3,21,29,12,33
2,5,7,17,20,22,2,20,22,2,7,17,5
2,5,6,23,26,33,13,33,23,6,5,2,26
2,9,11,17,27,31,5,31,9,11,2,17,27
3,10,13,15,28,30,3,28,30,15,10,3,13
9,12,19,20,26,28,15,12,26,20,28,19,9
12,18,20,24,28,32,5,28,24,32,12,20,18
8,16,18,25,26,32,2,18,25,32,8,16,26
11,20,21,26,28,30,13,28,20,26,30,11,21
8,16,17,18,19,21,14,17,8,21,19,16,18
5,17,19,27,29,32,3,5,29,17,19,32,27
15,18,19,23,24,26,13,18,23,24,26,19,15
1,13,21,26,29,32,10,26,1,32,29,13,21
1,9,14,22,29,32,12,9,1,14,22,29,32
6,15,18,19,20,28,11,15,28,18,19,20,6
3,6,11,15,21,31,13,6,31,21,3,11,15
5,14,16,21,23,28,13,14,21,28,16,23,5
12,17,18,30,31,33,4,18,30,33,12,17,31
3,5,9,11,21,29,9,3,29,5,9,21,11
7,11,14,17,18,29,16,18,7,29,14,11,17
2,6,13,18,23,28,16,18,2,28,23,6,13
1,12,22,24,28,31,6,1,22,12,31,24,28
3,9,10,11,15,19,13,10,3,9,11,19,15
1,7,10,13,22,29,1,7,13,1,10,22,29
6,13,22,25,27,28,9,25,22,27,6,28,13
8,11,20,22,23,27,4,27,22,20,23,11,8
3,4,9,11,12,24,1,12,9,24,4,3,11
3,10,16,22,27,33,14,33,16,22,10,27,3
5,7,9,20,26,29,9,26,9,29,5,20,7
1,10,13,21,29,32,4,21,10,32,13,1,29
15,16,18,24,28,33,15,16,18,28,24,33,15
9,12,13,14,20,22,10,14,22,13,12,9,20
11,18,21,27,30,32,1,30,27,32,11,21,18
3,10,12,13,19,25,4,13,3,10,25,12,19
1,11,19,24,26,27,3,27,11,1,26,19,24
1,4,8,10,13,33,11,4,8,1,13,10,33
2,10,17,23,29,31,10,31,2,29,23,10,17
6,12,19,20,21,27,4,21,12,19,20,6,27
2,6,16,17,20,25,7,2,16,17,25,6,20
11,16,19,23,26,31,4,26,16,23,11,19,31
8,13,22,23,25,30,7,8,30,22,23,13,25
19,20,21,26,28,30,8,28,20,30,21,19,26
1,12,21,27,29,31,11,27,21,12,31,1,29
2,6,15,29,31,32,16,6,15,2,32,29,31
6,7,8,17,30,32,3,32,30,6,8,17,7
1,2,5,12,26,31,6,2,5,12,1,31,26
6,8,13,17,24,27,15,17,24,27,6,13,8
5,9,11,14,16,17,15,14,9,5,17,11,16
1,2,7,9,12,18,12,1,12,7,2,9,18
5,13,15,19,30,31,5,13,30,19,31,15,5
7,12,21,22,29,30,8,7,21,22,30,12,29
10,11,15,19,26,33,13,19,11,10,26,33,15
5,7,17,23,27,29,7,5,23,29,17,7,27
5,8,17,20,26,30,10,8,5,26,17,20,30
5,6,12,15,18,33,13,12,33,6,15,18,5
1,6,21,26,27,28,9,21,1,26,27,6,28
1,5,10,18,22,30,9,18,1,5,22,10,30
1,9,13,22,28,33,8,22,13,28,33,9,1
1,11,15,19,20,24,9,24,19,15,11,20,1
1,8,14,18,22,30,3,18,22,1,14,30,8
2,5,7,11,13,18,11,18,11,5,13,7,2
4,12,22,26,30,33,9,30,26,4,12,33,22
6,13,16,26,30,33,1,13,30,16,26,33,6
3,4,5,10,20,32,9,32,5,20,4,3,10
4,14,22,25,29,32,14,14,4,25,29,22,32
2,12,13,18,25,31,4,25,31,18,13,12,2
4,8,10,12,21,26,9,8,4,26,21,10,12
7,8,9,18,29,32,9,9,29,7,8,18,32
4,7,13,20,29,30,16,20,13,4,30,7,29
1,4,12,20,24,29,15,24,1,20,12,4,29
4,5,10,26,27,30,12,27,10,26,30,4,5
1,7,26,29,30,31,6,30,1,29,31,7,26
1,6,8,16,17,23,5,6,17,8,23,16,1
3,6,11,16,22,27,11,22,27,3,16,11,6
2,7,14,18,19,24,1,14,19,2,24,18,7
3,12,14,23,31,32,10,31,23,3,12,14,32
1,3,18,27,28,30,5,28,27,30,18,3,1
4,10,12,16,26,28,7,26,16,4,10,12,28
1,4,15,16,23,28,14,28,1,15,23,16,4
3,8,14,21,28,29,3,8,14,21,29,28,3
6,8,12,24,27,31,14,8,6,27,24,12,31
3,6,8,9,16,17,13,6,16,17,3,8,9
6,7,10,11,15,30,1,11,10,6,7,15,30
10,15,16,22,23,24,7,24,23,22,15,16,10
8,14,17,21,27,28,14,8,14,21,28,27,17
9,17,21,26,28,30,4,26,17,21,30,9,28
3,7,12,21,25,32,5,7,32,3,25,12,21
1,12,16,18,22,33,4,22,12,33,16,1,18
3,6,8,17,24,31,1,31,24,3,6,8,17
5,17,19,27,28,32,2,27,19,5,17,28,32
14,19,25,27,29,30,15,27,29,30,14,25,19
6,13,18,22,27,32,4,13,22,32,18,27,6
9,10,15,17,23,30,12,30,15,9,23,17,10
4,7,9,16,21,28,10,28,7,4,16,21,9
10,16,22,23,29,31,2,16,22,10,29,23,31
17,18,21,25,31,32,6,21,18,17,31,25,32
5,13,14,19,22,23,6,19,14,13,23,22,5
6,9,10,12,17,22,9,6,10,22,9,12,17
4,9,20,24,25,31,14,24,25,4,9,20,31
2,12,13,14,17,18,6,18,13,17,2,12,14
3,7,21,22,24,29,14,3,21,24,22,29,7
3,5,7,10,14,33,7,3,33,5,7,10,14
4,9,16,27,31,33,1,27,4,31,33,9,16
5,7,9,15,24,29,7,9,5,7,29,24,15
10,11,22,24,26,33,2,11,24,33,22,10,26
2,22,23,27,31,32,6,27,2,22,31,23,32
2,8,11,14,19,26,15,14,19,8,11,2,26
10,11,15,16,25,29,2,10,16,15,29,25,11
1,7,10,13,21,22,3,22,7,21,10,13,1
10,11,12,15,26,29,9,15,26,11,29,10,12
4,11,12,14,20,30,13,20,4,14,12,11,30
5,8,19,22,27,30,13,5,8,30,22,19,27
1,5,19,20,27,33,5,1,33,27,5,19,20
1,3,18,24,25,32,15,1,24,18,32,3,25
1,12,18,28,30,32,6,18,32,28,30,1,12
2,12,15,18,22,32,8,32,2,22,18,12,15
9,13,16,25,27,33,8,16,13,33,25,27,9
8,11,16,19,24,26,11,26,24,8,19,11,16
10,15,19,20,28,32,2,32,20,19,10,15,28
5,14,15,16,19,21,15,21,15,16,14,5,19
5,9,10,12,18,28,2,18,10,28,5,9,12
1,4,24,28,29,33,9,4,29,1,33,24,28
7,14,19,23,25,32,4,32,25,19,7,14,23
8,9,19,23,25,26,7,19,8,23,25,9,26
7,14,16,29,30,31,14,30,16,7,31,29,14
3,13,20,25,29,33,15,25,13,3,20,29,33
5,6,10,13,17,28,15,5,13,17,6,28,10
12,17,18,19,26,27,6,18,26,19,12,17,27
2,5,10,27,29,33,15,5,10,29,27,33,2
7,13,18,22,26,29,2,22,29,18,13,7,26
7,8,17,19,31,32,10,7,19,31,32,17,8
7,8,14,22,26,33,2,33,22,8,26,7,14
3,5,9,22,26,28,9,22,9,26,5,28,3
10,14,22,28,29,33,2,14,29,28,33,22,10
4,19,22,24,29,32,2,22,24,32,4,29,19
6,8,10,14,17,19,6,10,17,8,14,6,19
1,4,6,22,26,30,8,30,22,4,26,1,6
1,4,18,21,24,30,16,30,18,24,1,21,4
2,5,7,21,22,26,8,21,2,5,22,7,26
4,21,23,24,30,31,4,4,24,21,31,23,30
10,14,17,25,29,33,14,29,33,10,25,17,14
2,3,6,15,25,30,2,3,25,15,30,6,2
3,11,13,17,28,31,3,28,3,13,17,31,11
1,3,8,15,17,21,13,15,1,17,8,21,3
6,12,18,20,26,33,2,6,12,33,26,18,20
1,5,12,23,25,26,15,25,1,26,12,23,5
4,15,16,22,32,33,2,4,33,22,15,16,32
8,15,21,30,31,33,2,30,31,33,8,21,15
3,10,17,19,20,24,2,17,19,3,20,10,24
2,4,13,14,18,23,15,18,23,4,14,2,13
5,11,14,17,18,28,1,14,17,5,11,18,28
4,8,9,21,26,27,9,8,21,9,4,27,26
3,6,9,14,15,18,2,3,15,14,6,18,9
2,4,6,15,17,32,5,15,4,32,17,6,2
2,7,13,16,20,33,3,13,16,2,7,33,20
6,14,15,19,25,26,8,26,15,25,14,19,6
2,5,6,19,27,30,15,5,6,30,27,19,2
6,17,19,20,26,27,4,26,17,19,27,6,20
3,5,7,10,19,23,13,7,3,19,10,23,5
1,4,5,17,24,27,9,24,5,17,1,4,27
5,8,9,10,11,18,8,11,10,9,18,8,5
1,6,7,15,24,30,8,1,15,7,24,6,30
1,3,17,23,30,33,12,30,33,1,23,3,17
10,20,22,23,26,33,11,20,26,23,22,10,33
11,15,17,18,20,30,16,20,17,11,18,15,30
2,7,11,16,27,32,6,27,7,16,32,2,11
3,6,12,15,23,26,10,3,15,6,23,12,26
12,13,15,22,23,29,13,15,13,23,22,29,12
8,14,24,26,28,32,7,26,32,24,14,28,8
1,2,3,15,30,33,1,3,1,30,2,33,15
9,11,12,19,27,32,6,9,12,11,27,32,19
7,8,13,14,29,30,6,8,13,7,30,14,29
9,12,18,21,22,26,7,21,18,26,12,22,9
6,15,21,26,29,31,5,29,26,31,15,6,21
6,9,18,23,32,33,7,33,6,9,23,32,18
2,6,15,18,20,31,3,18,20,15,6,31,2
12,13,15,23,28,32,5,13,12,23,28,15,32
5,12,14,15,21,27,3,27,12,14,15,21,5
4,7,10,20,26,30,12,4,7,26,10,30,20
1,8,23,26,28,33,8,28,23,26,1,8,33
8,16,22,23,27,30,11,8,30,22,23,16,27
4,9,10,15,18,26,7,26,10,18,4,15,9
11,14,16,18,26,30,1,30,11,18,26,16,14
3,4,6,23,30,32,1,32,4,30,23,3,6
16,20,21,26,29,30,9,21,16,20,29,26,30
6,8,11,15,21,22,16,11,6,22,21,15,8
3,7,11,15,17,31,1,7,17,11,15,3,31
9,12,14,20,30,31,6,30,12,14,9,20,31
13,21,24,29,30,32,4,24,30,29,21,13,32
6,10,13,16,21,23,7,10,16,23,6,13,21
9,11,15,19,21,30,8,11,15,21,30,9,19
7,12,18,19,22,28,4,19,28,12,7,22,18
16,17,23,26,31,32,11,26,32,23,17,31,16
3,4,18,22,24,29,11,29,24,4,3,22,18
4,9,10,18,29,32,8,10,32,4,29,18,9
5,7,10,14,17,25,11,10,25,7,5,14,17
5,8,10,15,23,26,9,8,10,23,5,26,15
3,7,13,23,27,30,11,3,7,27,23,30,13
7,13,17,26,32,33,4,13,17,7,26,32,33
10,11,13,16,19,30,3,16,13,11,19,10,30
10,19,20,21,23,32,10,21,32,20,23,10,19
2,5,11,26,30,32,16,5,32,30,11,26,2
1,2,14,23,28,29,15,23,28,2,14,1,29
8,12,20,22,30,33,2,33,8,30,22,20,12
2,15,19,24,31,32,4,19,24,15,2,31,32
4,10,16,23,28,30,5,4,10,30,28,16,23
6,11,18,20,25,30,5,11,30,20,25,6,18
3,5,12,18,21,23,2,12,23,3,18,21,5
1,2,9,10,21,31,10,10,9,2,31,21,1
4,5,23,26,31,32,6,26,4,5,32,31,23
1,3,12,20,21,29,4,20,12,21,29,3,1
9,16,17,18,22,27,14,16,9,18,27,17,22
5,10,16,19,23,28,13,28,10,23,19,5,16
1,13,15,17,20,30,5,13,20,1,30,17,15
9,18,19,25,28,31,6,28,31,18,9,25,19
1,9,14,16,28,32,16,32,1,9,14,28,16
5,7,12,14,15,20,13,12,5,7,14,15,20
2,9,16,21,30,31,13,2,9,16,30,21,31
1,11,13,25,32,33,6,25,32,13,33,1,11
4,5,6,25,29,30,3,4,30,6,25,29,5
11,15,18,21,27,29,2,15,11,18,21,27,29
2,8,12,18,24,28,4,18,24,8,2,28,12
4,9,11,20,32,33,13,9,20,32,33,11,4
4,8,12,17,20,30,3,20,4,12,17,8,30
11,12,13,18,23,32,11,32,12,23,18,11,13
6,11,13,20,28,32,6,13,11,6,28,20,32
4,7,11,15,16,17,2,7,15,4,11,17,16
2,3,7,11,19,32,4,2,32,19,7,11,3
7,9,14,20,23,30,14,14,20,23,9,30,7
3,8,11,14,25,29,4,14,8,25,11,3,29
2,6,7,14,18,31,8,14,31,6,2,7,18
1,11,20,31,32,33,1,32,1,20,33,31,11
3,16,22,25,26,33,14,3,16,22,33,25,26
8,9,14,28,31,33,15,14,28,33,9,8,31
1,26,27,31,32,33,3,26,32,33,1,31,27
7,13,24,26,28,32,14,28,13,32,26,24,7
3,14,15,20,23,30,2,23,15,30,14,20,3
8,9,18,20,25,29,9,25,20,8,18,9,29
2,11,17,27,30,33,11,30,11,2,17,27,33
1,2,5,10,19,24,14,1,10,24,2,5,19
3,5,7,8,14,31,10,7,31,5,14,8,3
6,11,17,20,23,24,9,24,23,11,20,17,6
20,22,26,29,30,32,16,20,32,30,29,22,26
2,8,10,16,27,30,15,10,16,2,27,30,8
1,2,15,18,20,29,4,20,18,15,29,1,2
7,8,20,23,28,29,5,7,28,23,8,20,29
4,10,17,28,32,33,2,33,4,10,17,28,32
5,6,7,14,25,28,1,14,7,5,6,25,28
4,10,13,15,19,30,14,13,4,15,10,30,19
2,4,7,14,15,25,15,25,4,15,14,7,2
6,7,18,24,30,32,9,30,24,7,32,18,6
4,12,20,25,28,29,16,20,25,28,12,29,4
3,5,11,12,31,32,11,3,12,31,32,11,5
2,9,13,15,19,24,3,2,15,19,24,9,13
5,17,21,25,27,32,14,17,27,21,25,32,5
5,9,15,21,26,31,13,9,5,21,15,31,26
12,16,25,26,27,31,5,27,26,25,12,31,16
6,7,10,12,15,21,5,10,12,7,6,15,21
1,2,8,12,16,30,16,1,2,8,12,30,16
2,4,6,10,25,30,9,6,2,30,10,4,25
7,14,16,27,29,32,1,27,32,14,16,29,7
9,13,20,22,25,28,14,20,13,22,25,28,9
3,4,22,23,28,30,10,30,23,28,4,3,22
6,7,8,22,26,27,12,22,26,27,7,6,8
3,5,6,10,19,23,15,10,6,3,19,23,5
2,11,12,14,15,16,4,2,12,11,16,14,15
5,8,15,16,26,32,1,5,15,26,8,32,16
6,7,16,17,24,25,7,6,25,16,17,7,24
2,3,7,12,13,30,11,30,7,13,3,2,12
16,23,25,26,32,33,5,32,25,26,33,23,16
4,14,15,21,23,30,7,15,30,4,23,21,14
5,9,13,18,20,32,1,13,5,9,32,20,18
3,5,12,15,28,33,6,5,15,28,33,12,3
1,3,14,19,30,33,16,30,14,1,3,33,19
1,4,14,22,30,33,1,30,1,33,22,14,4
8,12,14,15,17,21,1,17,14,21,8,15,12
4,7,14,26,32,33,14,14,33,7,4,26,32
1,5,15,17,27,29,2,29,27,17,5,1,15
4,5,11,18,22,33,12,11,33,4,22,18,5
2,13,21,28,29,31,9,31,29,13,21,2,28
7,11,15,19,20,24,13,20,15,19,24,11,7
5,9,11,17,23,28,10,9,28,23,5,11,17
1,5,10,17,18,29,12,17,5,18,1,29,10
3,5,11,15,26,33,11,11,33,26,3,5,15
3,9,16,20,22,33,15,16,9,20,22,33,3
6,8,10,18,22,32,16,8,6,32,10,22,18
6,12,15,22,29,32,10,15,29,32,22,6,12
1,3,16,18,22,29,4,16,18,3,29,22,1
4,6,7,16,19,20,4,7,20,4,16,6,19
6,8,10,16,25,30,14,6,25,10,30,8,16
3,4,19,21,27,28,5,27,21,3,19,4,28
6,7,8,20,21,25,10,25,7,8,6,20,21
1,7,12,14,18,25,16,12,18,14,25,1,7
7,17,18,27,29,32,13,27,32,29,7,17,18
3,6,7,23,30,33,13,7,30,6,33,23,3
14,22,26,27,28,31,4,14,27,22,28,26,31
1,12,13,16,23,28,7,28,16,13,12,23,1
3,5,6,8,17,18,14,18,17,5,8,6,3
3,5,7,13,14,18,5,13,14,3,5,7,18
14,22,27,28,30,33,14,22,33,28,14,30,27
5,7,13,15,18,30,14,5,13,15,7,30,18
1,9,13,21,24,32,6,21,13,9,24,32,1
7,8,12,15,22,26,8,26,8,12,15,7,22
7,8,14,22,24,30,7,8,7,30,24,14,22
2,8,13,14,25,33,10,25,13,14,8,33,2
1,2,3,16,18,23,12,3,2,16,1,18,23
1,3,7,14,26,28,2,1,3,26,7,28,14
1,4,16,21,23,28,6,21,23,28,16,4,1
2,8,10,12,30,33,16,10,33,30,12,8,2
1,3,6,11,12,23,11,6,1,23,12,11,3
11,28,29,30,32,33,2,29,11,32,30,33,28
2,10,22,24,26,27,6,27,24,2,22,26,10
5,6,14,22,24,26,9,24,14,22,5,6,26
2,9,16,17,19,25,4,19,25,17,9,16,2
1,2,18,29,31,32,2,32,29,31,18,2,1
2,9,11,22,24,27,11,11,2,9,22,24,27
7,16,26,27,29,31,14,7,26,31,29,27,16
4,5,7,10,13,25,11,5,7,13,4,25,10
2,4,5,8,19,22,12,22,2,4,19,8,5
3,4,15,25,26,30,13,15,25,3,4,30,26
1,3,6,12,16,32,12,12,6,3,32,16,1
1,5,14,16,17,22,3,5,1,16,14,22,17
3,6,10,16,25,31,5,6,25,3,31,10,16
5,7,13,24,25,28,4,7,25,5,13,28,24
8,18,21,28,29,33,8,28,18,21,29,8,33
8,10,11,12,25,29,9,8,12,11,25,29,10
6,11,13,22,25,32,12,25,22,11,13,6,32
9,10,11,18,19,21,10,21,18,10,9,11,19
6,13,14,28,29,30,8,29,28,6,14,30,13
3,16,19,21,24,26,6,3,19,21,16,24,26
1,6,7,11,13,16,1,1,16,6,7,11,13
8,17,21,23,25,32,12,8,25,17,32,23,21
12,19,24,25,30,32,11,24,25,19,32,30,12
3,5,13,19,25,29,12,3,29,25,13,5,19
3,6,11,20,31,32,10,32,11,20,31,3,6
4,10,19,22,28,33,4,19,22,33,10,4,28
3,9,21,23,27,31,5,3,9,27,23,31,21
2,3,4,13,20,29,1,20,2,13,29,3,4
11,12,21,23,27,32,5,23,21,12,32,11,27
3,10,13,20,21,32,15,13,20,32,21,3,10
1,6,8,10,23,33,2,23,8,6,1,33,10
1,6,10,26,27,28,2,6,10,27,1,28,26
7,21,22,26,28,30,11,30,7,28,22,26,21
4,17,23,27,28,32,3,28,27,17,23,32,4
1,2,19,23,27,29,10,1,2,29,27,19,23
3,22,24,27,28,30,14,28,24,27,30,3,22
1,6,8,12,14,25,6,8,1,12,25,14,6
2,3,13,19,20,23,8,13,20,3,2,19,23
1,2,3,8,13,32,7,32,13,3,1,2,8
5,11,12,19,25,32,5,12,25,11,5,32,19
1,4,11,17,19,29,12,4,19,11,1,17,29
1,9,11,12,18,30,10,18,1,11,12,9,30
1,8,15,18,22,27,9,27,18,15,1,22,8
2,4,16,19,22,26,12,2,22,4,26,19,16
11,13,15,20,31,33,3,20,11,15,31,13,33
2,6,10,17,23,24,3,6,2,23,17,24,10
8,14,25,26,30,31,11,26,8,30,31,14,25
2,7,8,17,30,32,12,32,30,17,2,8,7
1,3,21,22,31,32,7,1,22,31,32,21,3
1,7,10,14,21,25,1,1,14,21,7,10,25
3,13,18,20,23,28,13,13,20,18,23,3,28
12,14,20,22,24,32,11,14,32,24,22,12,20
8,13,23,27,31,33,7,13,33,8,27,31,23
5,13,14,17,20,26,1,14,13,26,5,20,17
6,8,22,23,30,31,1,31,30,22,23,6,8
1,16,20,23,27,31,2,16,23,20,1,27,31
2,10,17,18,19,29,15,18,17,19,10,2,29
5,9,12,13,15,22,14,22,5,13,9,15,12
1,12,14,29,31,32,15,1,31,32,12,29,14
2,8,14,20,21,24,9,21,8,14,20,24,2
1,3,9,11,17,23,12,3,11,17,23,9,1
8,11,12,14,18,22,2,18,14,11,22,8,12
8,10,13,14,16,23,16,14,10,16,13,8,23
2,3,9,24,26,27,5,24,27,3,2,26,9
1,8,13,14,27,31,2,13,31,8,1,27,14
2,20,21,22,23,31,12,20,2,22,23,31,21
2,10,14,18,20,30,3,2,18,10,20,30,14
1,8,12,13,24,27,8,27,12,24,1,13,8
5,21,28,29,30,31,8,31,5,29,28,21,30
1,8,16,17,25,30,10,8,25,1,16,30,17
5,6,15,23,27,30,12,6,27,23,15,30,5
7,8,9,16,23,26,1,23,8,16,26,7,9
1,6,10,15,25,31,14,15,6,1,31,25,10
6,13,16,20,22,24,16,13,20,24,22,16,6
3,13,19,27,28,30,2,3,13,28,19,30,27
9,10,19,28,32,33,6,33,28,10,32,9,19
3,5,7,27,31,32,10,27,32,31,7,3,5
9,11,16,17,25,27,14,27,11,9,25,17,16
7,12,21,23,24,28,3,7,12,21,24,28,23
10,16,18,21,24,26,1,18,16,24,26,21,10
